"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT13","WT14","WT16","WT17","WT18","WT19","WT22"
"US1KSCD0001","39.625","-97.892","435.9","2012-10-10","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-10-11","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-10-12","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-10-13","0.78",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-10-14","0.45",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-10-15","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-10-16","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-10-17","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-10-18","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-10-19","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-10-20","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-10-21","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-10-22","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-10-23","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-10-24","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-10-25","0.52","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-10-26","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-10-27","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-10-28","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-10-29","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-10-30","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-10-31","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-11-01","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-11-02","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-11-03","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-11-04","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-11-05","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-11-06","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-11-07","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-11-08","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-11-09","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-11-10","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-11-11","0.19",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-11-12","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-11-13","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-11-14","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-11-15","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-11-16","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-11-17","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-11-18","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-11-19","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-11-20","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-11-21","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-11-22","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-11-23","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-11-24","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-11-25","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-11-26","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-11-27","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-11-28","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-11-29","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-11-30","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-01","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-02","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-03","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-04","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-05","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-06","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-07","0.00",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-08","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-09","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-10","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-11","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-12","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-13","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-14","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-15","0.38",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-16","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-17","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-18","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-19","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-20","0.25","2.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-21","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-22","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-23","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-24","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-25","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-26","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-27","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-28","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-29","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-30","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2012-12-31","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-01","0.60","7.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-02","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-03","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-04","0.00",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-05","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-06","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-07","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-08","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-09","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-10","0.12",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-11","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-12","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-13","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-14","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-15","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-16","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-17","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-18","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-19","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-20","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-21","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-22","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-23","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-24","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-25","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-26","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-27","0.03",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-28","0.01",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-29","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-30","0.29","3.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-01-31","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-02-01","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-02-02","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-02-03","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-02-04","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-02-05","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-02-06","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-02-07","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-02-08","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-02-09","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-02-10","0.02",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-02-11","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-02-12","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-02-13","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-02-14","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-02-15","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-02-16","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-02-17","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-02-18","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-02-19","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-02-20","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-02-21","0.25","3.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-02-22","0.41","4.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-02-23","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-02-24","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-02-25","0.04","0.5",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-02-26","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-02-27","0.04","0.5",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-02-28","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-01","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-02","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-03","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-04","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-05","0.00",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-06","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-07","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-08","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-09","0.09",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-10","0.59","1.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-11","0.46","5.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-12","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-13","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-14","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-15","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-16","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-17","0.00",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-18","0.00",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-19","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-20","0.03",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-21","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-22","0.00",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-23","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-24","0.21","2.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-25","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-26","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-27","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-28","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-29","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-30","0.45",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-03-31","0.08",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-04-01","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-04-02","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-04-03","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-04-04","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-04-05","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-04-06","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-04-07","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-04-08","0.79",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-04-09","0.10",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-04-10","0.17",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-04-11","0.02",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-04-12","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-04-13","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-04-14","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-04-15","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-04-16","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-04-17","1.16",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-04-18","0.35",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-04-19","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-04-20","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-04-21","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-04-22","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-04-23","0.93",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-04-24","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-04-25","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-04-26","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-04-27","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-04-28","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-04-29","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-04-30","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-01","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-02","0.67",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-03","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-04","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-05","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-06","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-07","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-08","0.78",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-09","2.01",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-10","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-11","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-12","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-13","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-14","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-15","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-16","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-17","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-18","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-19","0.57",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-20","0.70",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-21","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-22","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-23","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-24","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-25","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-26","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-27","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-28","0.13",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-29","0.10",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-30","0.77",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-05-31","0.17",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-06-01","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-06-02","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-06-03","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-06-04","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-06-05","0.66",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-06-06","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-06-07","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-06-08","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-06-09","0.63",,,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-06-10","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0001","39.625","-97.892","435.9","2013-06-11","0.00","0.0",,,,,,,,,,,,,,,,,,,
